"Value","n","Type","Scenario","Species","Parameter"
0.125680637235092,41,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.126264220118967,38,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.126847803002842,43,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.127431385886717,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.128014968770591,57,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.128598551654466,38,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.129182134538341,49,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.129765717422216,34,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.13034930030609,51,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.130932883189965,49,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.13151646607384,44,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.132100048957715,42,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.132683631841589,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.133267214725464,43,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.133850797609339,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.134434380493214,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.135017963377088,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.135601546260963,42,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.136185129144838,46,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.136768712028713,56,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.137352294912587,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.137935877796462,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.138519460680337,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.139103043564212,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.139686626448086,50,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.140270209331961,55,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.140853792215836,46,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.141437375099711,57,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.142020957983585,38,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.14260454086746,49,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.143188123751335,51,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.14377170663521,56,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.144355289519084,61,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.144938872402959,57,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.145522455286834,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.146106038170709,35,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.146689621054583,44,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.147273203938458,54,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.147856786822333,73,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.148440369706208,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.149023952590082,46,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.149607535473957,66,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.150191118357832,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.150774701241707,55,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.151358284125581,54,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.151941867009456,62,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.152525449893331,70,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.153109032777206,50,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.15369261566108,61,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.154276198544955,53,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.15485978142883,61,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.155443364312705,51,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.156026947196579,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.156610530080454,62,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.157194112964329,56,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.157777695848204,72,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.158361278732078,54,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.158944861615953,53,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.159528444499828,71,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.160112027383703,57,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.160695610267577,55,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.161279193151452,49,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.161862776035327,60,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.162446358919202,56,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.163029941803076,65,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.163613524686951,59,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.164197107570826,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.164780690454701,69,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.165364273338575,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.16594785622245,59,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.166531439106325,65,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.1671150219902,55,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.167698604874074,67,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.168282187757949,70,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.168865770641824,51,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.169449353525699,57,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.170032936409573,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.170616519293448,67,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.171200102177323,54,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.171783685061197,45,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.172367267945072,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.172950850828947,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.173534433712822,49,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.174118016596696,56,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.174701599480571,70,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.175285182364446,53,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.175868765248321,54,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.176452348132195,53,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.17703593101607,61,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.177619513899945,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.17820309678382,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.178786679667694,66,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.179370262551569,46,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.179953845435444,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.180537428319319,57,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.181121011203193,44,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.181704594087068,39,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.182288176970943,50,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.182871759854818,43,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.183455342738692,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.184038925622567,50,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.184622508506442,41,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.185206091390317,58,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.185789674274191,56,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.186373257158066,59,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.186956840041941,54,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.187540422925816,51,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.18812400580969,51,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.188707588693565,55,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.18929117157744,34,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.189874754461315,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.190458337345189,46,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.191041920229064,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.191625503112939,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.192209085996814,48,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.192792668880688,35,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.193376251764563,49,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.193959834648438,52,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.194543417532313,42,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.195127000416187,39,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.195710583300062,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.196294166183937,47,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.196877749067812,40,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.197461331951686,29,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.198044914835561,45,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.198628497719436,42,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.199212080603311,32,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.199795663487185,38,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.20037924637106,40,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.200962829254935,45,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.20154641213881,35,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.202129995022684,38,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.202713577906559,40,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.203297160790434,37,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.203880743674309,33,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.204464326558183,30,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.205047909442058,35,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.205631492325933,32,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.206215075209808,35,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.206798658093682,31,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.207382240977557,30,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.207965823861432,28,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.208549406745307,30,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.209132989629181,33,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.209716572513056,28,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.210300155396931,24,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.210883738280806,28,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.21146732116468,30,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.212050904048555,29,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.21263448693243,31,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.213218069816305,20,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.213801652700179,25,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.214385235584054,27,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.214968818467929,22,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.215552401351804,34,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.216135984235678,24,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.216719567119553,25,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.217303150003428,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.217886732887303,19,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.218470315771177,26,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.219053898655052,21,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.219637481538927,15,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.220221064422802,16,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.220804647306676,15,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.221388230190551,21,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.221971813074426,16,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.222555395958301,20,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.223138978842175,17,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.22372256172605,13,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.224306144609925,17,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.2248897274938,15,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.225473310377674,25,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.226056893261549,14,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.226640476145424,15,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.227224059029299,8,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.227807641913173,11,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.228391224797048,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.228974807680923,16,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.229558390564798,9,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.230141973448672,7,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.230725556332547,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.231309139216422,11,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.231892722100297,14,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.232476304984171,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.233059887868046,11,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.233643470751921,10,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.234227053635796,11,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.23481063651967,10,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.235394219403545,6,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.23597780228742,13,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.236561385171295,7,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.237144968055169,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.237728550939044,6,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.238312133822919,14,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.238895716706794,7,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.239479299590668,10,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.240062882474543,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.240646465358418,4,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.241230048242293,12,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.241813631126167,6,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.242397214010042,9,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.242980796893917,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.243564379777792,4,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.244147962661666,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.244731545545541,6,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.245315128429416,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.24589871131329,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.246482294197165,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.24706587708104,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.247649459964915,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.248233042848789,7,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.248816625732664,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.249400208616539,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.249983791500414,11,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.250567374384288,2,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.251150957268163,4,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.251734540152038,4,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.252318123035913,2,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.252901705919787,1,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.253485288803662,6,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.254068871687537,4,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.254652454571412,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.255236037455286,1,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.255819620339161,2,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.256403203223036,4,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.257570368990785,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.25815395187466,2,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.258737534758535,5,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.25932111764241,2,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.259904700526284,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.261071866294034,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.262239032061783,1,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.262822614945658,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
0.263406197829533,3,"Distribution","PPR","Sheep","annual_inc_SA_J"
